page_number,detected_family,confidence,evidence_text,detected_section_code,detected_header_labels,expected_data_rows,observed_data_like_rows,page_width,page_height,rotation,expected_family,expected_range_disagreement,is_low_confidence,notes
1,non_data_or_unknown,0.40,LAMPIRAN A | LEMBAGA HASIL DALAM NEGERI MALAYSIA | JADUAL POTONGAN CUKAI BULANAN | TABLE OF MONTHLY TAX DEDUCTIONS | Jadual PCB yang dikeluarkan adalah bagi memudahkan majikan yang tidak menggunakan perisian,,,0,0,792.0,612.0,0,non_data_or_unknown,False,True,zero_data_like_rows
2,intro_data_ka1_ka10,0.97,B K KA1 KA2 KA3 KA4 KA5 KA6 KA7 KA8 KA9 KA10 K KA1 KA2 KA3 KA4 KA5 KA6 KA7 KA8 KA9 KA10,KA1_KA10,B|K|KA1|KA2|KA3|KA4|KA5|KA6|KA7|KA8|KA9|KA10|K|KA1|KA2|KA3|KA4|KA5|KA6|KA7|KA8|KA9|KA10,28,28,792.0,612.0,0,intro_data_ka1_ka10,False,False,intro_text_and_ka1_ka10_header_detected; header_labels_ka1_ka10
442,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
443,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
444,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
445,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
446,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
447,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
448,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
449,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
450,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
451,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
452,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
453,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
454,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
455,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
456,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
457,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
458,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
459,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
460,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
461,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
462,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
463,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
464,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
465,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
466,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
467,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
468,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
469,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
470,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
471,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
472,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
473,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
474,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
475,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
476,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
477,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
478,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
479,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
480,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
481,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
482,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
483,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
484,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
485,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
486,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
487,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
488,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
489,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
490,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
491,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
492,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
493,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
494,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
495,normal_ka11_ka20,0.98,KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20 KA11 KA12 KA13 KA14 KA15 KA16 KA17 KA18 KA19 KA20,KA11_KA20,KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20|KA11|KA12|KA13|KA14|KA15|KA16|KA17|KA18|KA19|KA20,44,44,792.0,612.0,0,normal_ka11_ka20,False,False,ka11_ka20_header_with_normal_data_row_count; header_labels_ka11_ka20
